gene	correlation_coef	P
MIS18BP1	0.155322133191868	0.213018879795532
MISP	0.82963369619701	1.14051509355429e-20
MITD1	NA	NA
MITF	0.287880512564188	0.0128761264833041
MKI67	0.871778186976325	6.01039669108293e-25
MKL1	0.392707919811909	0.000644653262026726
MKL2	0.616796969184756	2.32932508749402e-09
MKLN1	NA	NA
MKNK1	0.370887450196578	0.00123700178037381
MKNK2	0.442566533963865	0.000566534961398152
MKRN1	0.259553852187821	0.0255373010077335
MKRN2	0.443495429289051	5.35306837765061e-05
MKS1	NA	NA
MLEC	0.660626244628587	0.000239460638006776
MLF1	0.0999706878455897	0.561839303798363
MLF2	0.658169924169909	7.78932814472395e-11
MLH1	0.223523978701518	0.0758175150184627
MLKL	0.540187876001902	8.11488937596316e-07
MLLT1	0.349001841623667	0.00230710022843678
MLLT10	-0.223900145865758	0.110566972143244
MLLT11	NA	NA
MLLT3	0.519297634649472	0.00780938939999448
MLLT4	0.926501682880461	1.44359240981715e-33
MLLT6	0.471744749121346	1.4849852995953e-05
MLPH	0.863866223103126	4.88530227137292e-24
MLST8	NA	NA
MLX	-0.0114792363517727	0.946238580981434
MLXIP	0.115583528583996	0.495729259142857
MLYCD	NA	NA
MMAA	NA	NA
MMAB	NA	NA
MMACHC	0.438206296907329	0.00206487498377557
MMADHC	NA	NA
MME	0.668971344196508	2.08067045232747e-05
MMGT1	NA	NA
MMP1	NA	NA
MMP10	NA	NA
MMP11	NA	NA
MMP12	NA	NA
MMP13	NA	NA
MMP14	NA	NA
MMP15	NA	NA
MMP19	NA	NA
MMP2	0.905470950854278	8.3799803652446e-06
MMP3	NA	NA
MMP7	NA	NA
MMP8	NA	NA
MMP9	0.950235051312061	0.00103296391540693
MMRN1	NA	NA
MMRN2	-0.33038509633024	0.211371640636975
MMS19	0.0797667296903644	0.769023285477638
MMS22L	NA	NA
MNAT1	0.151893515779588	0.18726081505432
MND1	NA	NA
MNDA	0.744525412352972	2.39650918345065e-08
MNT	NA	NA
MNX1	0.88518103464617	0.00150688984144188
MOB1A	0.135681599547844	0.249055739043476
MOB2	NA	NA
MOB3A	0.0470278493020927	0.77618753462264
MOB3B	NA	NA
MOB3C	NA	NA
MOB4	0.568403526900406	0.00375630348351905
MOCOS	0.758306258756229	4.49736596834865e-14
MOCS1	NA	NA
MOCS2	0.660448808053374	1.14295654518922e-10
MOCS3	0.742663996654753	1.06409018014574e-14
MOGS	NA	NA
MON1A	-0.227905926832009	0.0748244571386628
MON1B	0.405931093063194	0.000444353406376219
MON2	0.55282244952368	1.85540459745978e-07
MORC2	0.790300058196315	1.27789910495569e-17
MORC3	0.477885826225679	1.10667711660494e-05
MORC4	0.354516168602073	0.0313268744315189
MORF4L1	NA	NA
MORF4L2	NA	NA
MOSPD2	0.483783557810027	0.0576071605624635
MOV10	0.726609790991574	1.59448660465756e-13
MOXD1	NA	NA
MPC1	NA	NA
MPC2	NA	NA
MPDU1	NA	NA
MPDZ	0.598185834932801	9.19370961394831e-09
MPEG1	NA	NA
MPG	0.265089876323849	0.0314684724574795
MPHOSPH10	0.491434465678179	5.66806155308942e-06
MPHOSPH6	0.376759754942552	0.00197843463741729
MPHOSPH8	0.399109034259309	0.000323746132726046
MPHOSPH9	0.0177525439602579	0.929966728764441
MPI	NA	NA
MPLKIP	0.297084564536668	0.00964407825119325
MPND	0.0395449141153857	0.824277817421704
MPO	NA	NA
MPP1	0.65889604250017	7.30375352116199e-11
MPP2	NA	NA
MPP4	NA	NA
MPP5	0.525325002133733	1.30460930215128e-06
MPP6	0.324971631653964	0.0465093829006992
MPP7	0.726090872921417	2.44394830503124e-12
MPPED2	NA	NA
MPRIP	0.80624411902367	9.00914807343385e-19
MPST	0.555266137461819	1.59600030788293e-07
MPV17	NA	NA
MPZ	NA	NA
MPZL1	0.579833952346003	3.27610925022096e-08
MPZL2	NA	NA
MRAS	NA	NA
MRC1	NA	NA
MRC2	0.540301905177651	1.15410311000538e-06
MRE11A	0.762257167217731	8.10044433929429e-16
MREG	NA	NA
MRFAP1	NA	NA
MRGBP	0.353070997403763	0.00252663953304012
MRI1	0.353817130253619	0.0597032989165995
MRM1	NA	NA
MROH1	0.0535806363612951	0.736113016985126
MROH2A	NA	NA
MRPL1	0.549141407166224	0.0224252163942939
MRPL10	NA	NA
MRPL11	NA	NA
MRPL13	NA	NA
MRPL14	NA	NA
MRPL15	NA	NA
MRPL16	NA	NA
MRPL17	NA	NA
MRPL18	0.421791593177859	0.00205090914742644
MRPL19	0.595982059651431	4.17358787190884e-08
MRPL2	-0.389142023563615	0.0494267620250678
MRPL20	NA	NA
MRPL21	NA	NA
MRPL22	NA	NA
MRPL23	NA	NA
MRPL24	0.930810032054253	0.000267982238667169
MRPL27	0.802189863296752	0.00096897694160544
MRPL28	0.779584420303082	0.00036983226381761
MRPL3	0.764658134042071	0.000898911306914562
MRPL30	NA	NA
MRPL32	NA	NA
MRPL33	NA	NA
MRPL34	NA	NA
MRPL35	NA	NA
MRPL37	0.387460727391665	0.519307341102543
MRPL38	NA	NA
MRPL39	NA	NA
MRPL4	NA	NA
MRPL40	NA	NA
MRPL41	NA	NA
MRPL42	NA	NA
MRPL43	NA	NA
MRPL44	0.715470559733358	0.0302218398771919
MRPL45	NA	NA
MRPL46	0.68431124808031	0.00694483429945745
MRPL47	NA	NA
MRPL48	NA	NA
MRPL49	NA	NA
MRPL50	NA	NA
MRPL51	NA	NA
MRPL52	NA	NA
MRPL53	NA	NA
MRPL54	0.887848073335909	0.018161755450109
MRPL55	0.242596353624622	0.131479151084836
MRPL57	NA	NA
MRPL9	NA	NA
MRPS10	0.651981612022168	0.160599761093032
MRPS11	0.580714180909705	0.00366712156243069
MRPS12	-0.54526516090225	0.205560972963551
MRPS14	NA	NA
MRPS15	NA	NA
MRPS16	NA	NA
MRPS17	NA	NA
MRPS18A	NA	NA
MRPS18B	0.591234400373797	0.000366133971333477
MRPS18C	NA	NA
MRPS2	NA	NA
MRPS21	NA	NA
MRPS22	NA	NA
MRPS23	NA	NA
MRPS24	NA	NA
MRPS25	0.370254258634509	0.236132505634236
MRPS26	NA	NA
MRPS27	0.264841117136458	0.340122163452125
MRPS28	0.234043856271189	0.349916299469715
MRPS30	NA	NA
MRPS31	0.279958806986179	0.312204451593086
MRPS33	NA	NA
MRPS34	NA	NA
MRPS35	0.363787561692219	0.00365530333282512
MRPS36	0.514185848299915	1.72458674211926e-06
MRPS5	0.341606284122121	0.094663134744864
MRPS6	NA	NA
MRPS7	0.662755841242847	3.58142021497612e-05
MRPS9	0.601202144604413	0.153334115501282
MRRF	0.780773122734567	0.00768217481478182
MRS2	NA	NA
MRTO4	0.681215051081048	9.23476316743697e-12
MRVI1	0.55833265334507	7.52361801872192e-07
MS4A1	0.725186004796519	0.00147846377261106
MSANTD2	0.355999734796227	0.00288722963681404
MSANTD3	0.499663914235999	0.0151970458753028
MSH2	0.352363613472215	0.0189853062767835
MSH3	NA	NA
MSH6	0.831924925445912	7.17487971236359e-21
MSI1	NA	NA
MSI2	0.560179599252706	3.96034200100771e-06
MSL1	0.294750450025879	0.00926263404064871
MSL2	0.271468405989301	0.0210731350749812
MSL3	0.496215376079256	1.07878963270894e-05
MSLN	0.940620348394796	0.000158462509280292
MSMB	0.997503678989109	0.044992043934721
MSMO1	NA	NA
MSN	0.786393157063195	2.36382256603267e-17
MSR1	NA	NA
MSRA	NA	NA
MSRB2	NA	NA
MSRB3	NA	NA
MST1	NA	NA
MST1R	NA	NA
MST4	0.6157947599813	4.10192776077959e-09
MSTO1	0.672727024042617	2.07068275323192e-11
MSX2	0.780123906373054	1.82446300161295e-09
MT1E	NA	NA
MT1F	0.473488972096406	0.000888842802423388
MT1X	0.670756275889952	2.10578392444818e-08
MT2A	0.834080585206276	9.91956615293043e-14
MT3	NA	NA
MTA1	0.79527926504036	5.72455632005178e-18
MTA2	0.464238159052795	2.11117215895847e-05
MTA3	0.516752958829356	6.44075101065584e-06
MTAP	0.701001921846807	9.49305703658987e-05
MTCH1	NA	NA
MTCH2	0.656114850034154	0.000273161739212406
MTCL1	0.663050467990431	7.82799325665416e-09
MTDH	0.701433117847479	1.20489677703609e-12
MTERF	NA	NA
MTERFD1	NA	NA
MTERFD2	NA	NA
MTERFD3	NA	NA
MTF1	0.203310116534422	0.202335688927168
MTF2	NA	NA
MTFMT	NA	NA
MTFP1	NA	NA
MTFR1	0.682005829564064	8.55376612694094e-12
MTFR1L	0.759393522222696	1.19834738434995e-15
MTFR2	-0.561111035985807	0.147887852180264
MTG1	NA	NA
MTG2	NA	NA
MTHFD1	0.312754883706488	0.00666696023448639
MTHFD1L	NA	NA
MTHFD2	0.183759991216329	0.358875474368983
MTHFD2L	NA	NA
MTHFR	0.619761654460315	4.30282490427249e-05
MTHFS	NA	NA
MTHFSD	NA	NA
MTIF2	0.242772377400577	0.347790361329401
MTIF3	-0.272818414491216	0.445680242785437
MTL5	NA	NA
MTM1	0.388736405929163	0.000476122995999186
MTMR1	0.293645877273389	0.00954200263152794
MTMR10	0.331022429082712	0.00349152795864307
MTMR12	0.725328237765536	8.623803771151e-14
MTMR14	0.236120425962427	0.0386974452261523
MTMR2	0.380142157386524	0.00543920401686429
MTMR3	0.583633598939593	2.53449256162355e-08
MTMR4	0.384630725514944	0.00532301419028777
MTMR6	0.442343314377749	5.62716198492266e-05
MTMR9	NA	NA
MTO1	NA	NA
MTOR	0.552104274781232	1.93892761225385e-07
MTPAP	0.674657177635657	0.011420331743308
MTPN	0.222865819780292	0.0598734942419048
MTR	0.528291052126934	0.0429279544695797
MTRF1	NA	NA
MTRF1L	NA	NA
MTRR	0.189165956948993	0.111510710580398
MTSS1	0.724676113822565	9.30111026323341e-14
MTSS1L	0.637903294181914	9.79250668943456e-10
MTURN	0.96937398144727	0.00640419360050524
MTUS1	0.83047799998324	9.62227701421114e-21
MTX1	0.490187982091077	0.00040525751298173
MTX2	0.297549567159379	0.167929349928935
MTX3	0.627784526083318	1.28273120428381e-09
MUC1	0.921887269666935	2.28164219212169e-31
MUC16	NA	NA
MUC2	NA	NA
MUC20	NA	NA
MUC4	NA	NA
MUC5B	0.718094915233076	7.7727470161902e-05
MUC6	0.875023779868726	0.00443404410377455
MUCL1	0.774405351360582	0.00310615758636011
MUM1	0.148082206189329	0.479930538330602
MUS81	NA	NA
MUSTN1	NA	NA
MUT	0.665635489393077	0.00135842238083034
MUTYH	NA	NA
MVB12A	0.626740829110766	1.07739845747236e-09
MVB12B	0.168845969535089	0.171975326908311
MVD	0.463969550465474	2.13759394091625e-05
MVK	NA	NA
MVP	0.845683225448271	3.80120905368445e-22
MX1	0.915273865797863	2.42457195381006e-31
MX2	0.683323140128263	7.52500500825981e-12
MXRA5	0.702925065981085	1.0298204848186e-12
MXRA7	0.505662641104454	3.70121352490228e-06
MXRA8	0.196375127894992	0.520219763667861
MYADM	NA	NA
MYB	0.616276875937395	3.11150135891359e-06
MYBBP1A	0.786791777237452	2.22134987345097e-17
MYBPC1	NA	NA
MYBPC2	NA	NA
MYBPC3	NA	NA
MYC	0.365207642803076	0.124169641300912
MYCBP	0.145505620524914	0.497518066499196
MYCBP2	0.90353426967411	2.530890110672e-29
MYD88	0.217345350933336	0.0686510417988243
MYEF2	0.799683477028681	2.7615477486724e-18
MYEOV2	0.907411597403174	3.00814022337475e-06
MYH10	0.832839702813363	5.95118614077918e-21
MYH11	0.962064576471609	4.67992563829191e-44
MYH14	0.825189466849984	2.74875765282566e-20
MYH15	NA	NA
MYH3	NA	NA
MYH4	NA	NA
MYH6	0.763900777488169	0.0038258349407063
MYH7	NA	NA
MYH7B	NA	NA
MYH9	0.848763296300376	1.89324388552236e-22
MYL12A	0.241723355237183	0.0543150511321623
MYL12B	NA	NA
MYL2	NA	NA
MYL3	NA	NA
MYL4	NA	NA
MYL6	0.736089477177589	2.39862954217758e-14
MYL6B	NA	NA
MYL9	0.771005411583475	2.31154999986926e-14
MYLK	0.943433960961183	1.07093905743096e-37
MYNN	-0.140425629084968	0.522770739284133
MYO10	0.113027469287014	0.347990863004468
MYO15A	NA	NA
MYO18A	0.943585686208617	9.71015449761725e-38
MYO18B	NA	NA
MYO19	0.262464745868752	0.0506755454308891
MYO1B	0.62903465607325	0.000576864434725465
MYO1C	0.808864539174995	5.69085901175248e-19
MYO1D	0.240936340835823	0.163235947027704
MYO1E	0.690313662987842	3.76939268227617e-12
MYO1F	0.471711224056743	1.48734795723653e-05
MYO1G	0.597201007780746	9.86252457247336e-09
MYO5A	0.71217803598013	3.80437802536308e-13
MYO5B	0.72464144370184	9.3385165800054e-14
MYO5C	0.539761018947327	0.00951996577863352
MYO6	0.425316101361498	0.000115312504872321
MYO9A	0.233834914203087	0.0531382983824654
MYO9B	0.791542847456327	1.04793996878565e-17
MYOC	NA	NA
MYOF	0.743187323211936	7.68417969755683e-14
MYOM1	NA	NA
MYOM2	NA	NA
MYOZ1	NA	NA
MYSM1	0.29771263237998	0.012313468137651
MYT1	0.814767401155424	0.00225321091164397
MZB1	0.680239291113819	5.8758300639394e-09
MZT1	NA	NA
MZT2B	0.165422443246717	0.18787405717791
N4BP1	0.652698964962719	1.25803322442208e-10
N4BP2	0.24467431640838	0.042744553945587
N4BP2L1	NA	NA
N4BP2L2	NA	NA
N4BP3	0.654902805114988	2.4535244027287e-10
N6AMT1	NA	NA
N6AMT2	NA	NA
NAA10	0.583529105944004	4.85922489407127e-08
NAA15	0.409334687775986	0.0199973936262221
NAA16	NA	NA
NAA20	NA	NA
NAA25	0.205689132578977	0.658150907947199
NAA30	0.577144009590999	3.92118006317569e-08
NAA35	NA	NA
NAA38	0.181880813675095	0.150321446039032
NAA40	NA	NA
NAA50	NA	NA
NAAA	NA	NA
NAALADL2	NA	NA
NAB1	0.49995289467197	6.6857358588856e-06
NAB2	0.778877670435896	7.44917270290306e-17
NABP1	NA	NA
NABP2	NA	NA
NACA	0.512852021421176	1.85360887422541e-06
NACC1	0.375836034294084	0.000967216085678664
NACC2	NA	NA
NADK	0.534834749300852	5.42269739653152e-07
NADK2	0.662779071176414	9.32513276343351e-11
NADSYN1	NA	NA
NAE1	0.597635079132622	0.000995343061840129
NAF1	0.593190183872307	2.04672002623932e-08
NAGA	0.668722603141204	0.0174228906724275
NAGK	0.770614065398466	2.50177468964082e-16
NAGLU	NA	NA
NAGPA	NA	NA
NAIF1	NA	NA
NAIP	0.638237190934367	4.2672318526598e-10
NAMPT	0.73668078811192	2.2317491369202e-14
NANOS1	NA	NA
NANP	NA	NA
NANS	0.756102064194568	1.8671173676637e-15
NAP1L1	0.640407868352012	3.5670363806715e-10
NAP1L2	NA	NA
NAP1L4	0.739595167578787	1.55976474004655e-14
NAP1L5	NA	NA
NAPA	0.585295992125577	2.26293883756695e-08
NAPB	0.179471204411769	0.733683569341516
NAPEPLD	NA	NA
NAPG	0.731056426491554	9.10025849141638e-07
NAPRT1	0.734787442695992	2.80950474667593e-14
NARF	NA	NA
NARFL	0.760602330569794	0.0173301995729529
NARG2	0.419525268178276	0.000198700307517193
NARS	0.277611795883556	0.111920777446566
NARS2	NA	NA
NASP	0.86739903057052	1.94894258257655e-24
NAT1	0.78140544069052	2.13647673662643e-16
NAT10	0.656333987271161	6.89895862352655e-10
NAT14	NA	NA
NAT6	0.102788085224503	0.527942562060188
NAT9	NA	NA
NAV1	0.817195718854373	1.25870891771761e-19
NAV2	0.63374354804416	2.06272440746433e-07
NAV3	-0.154568006236412	0.423369674248373
NBAS	0.505550791275791	3.72254818829339e-06
NBEA	0.829597168710093	3.734364827052e-20
NBEAL1	0.514449089436871	1.70014323232843e-06
NBEAL2	0.775675710747052	1.19845243407196e-16
NBN	0.660754095831358	6.18965380961427e-11
NBPF10	NA	NA
NBR1	0.406152791547749	0.000247341883905578
NCALD	NA	NA
NCAM1	NA	NA
NCAM2	0.84524629777331	4.82608914359685e-16
NCAN	NA	NA
NCAPD2	0.813652408447805	5.30124150809912e-16
NCAPD3	0.628390672348367	1.22330679785431e-09
NCAPG	0.860625219997519	1.10996816431241e-23
NCAPG2	NA	NA
NCAPH	0.820606403957924	6.63734681356117e-20
NCAPH2	0.426623619217035	0.000150451270871254
NCBP1	0.296909763673684	0.00873708957597054
NCBP2	-0.00490292684627074	0.966243959696812
NCCRP1	0.688017917744078	9.03234879759793e-11
NCDN	NA	NA
NCEH1	0.849804939746841	0.000925244971096682
NCF1	0.652786937178857	2.92872159058283e-10
NCF2	0.605331771069996	5.48383829838677e-09
NCF4	0.457544272632893	0.000237382095409589
NCK1	0.643586760586115	2.73651760703461e-10
NCK2	0.648259739603246	1.84303754073436e-10
NCKAP1	0.677218551739243	0.00554597673454841
NCKAP1L	0.423309661321581	0.000676129831642616
NCKAP5	0.172529181064687	0.379984091158573
NCKAP5L	0.378845020258445	0.00112241818456661
NCKIPSD	0.154296438701751	0.180297585323067
NCL	0.860642470416617	1.10519079741064e-23
NCLN	NA	NA
NCOA1	0.594050268455926	1.2327382313477e-08
NCOA2	0.853670889861805	6.03562372466743e-23
NCOA3	0.450050491202892	4.01532842417669e-05
NCOA4	0.304804163137798	0.0114932995825133
NCOA5	0.486611597217966	7.21594715238127e-06
NCOA6	0.409513687485728	0.000217069958979747
NCOA7	0.775056393901588	1.31272215093053e-16
NCOR1	0.834271506492265	4.43102381335444e-21
NCOR2	0.827965769635386	1.59132274333756e-20
NCS1	NA	NA
NCSTN	NA	NA
ND1	NA	NA
MT.ND2	NA	NA
MT.ND5	NA	NA
NDC1	0.473558103009292	0.00537506028160378
NDC80	0.622329521974763	5.06352167662922e-07
NDE1	0.136867611189036	0.235243545359691
NDEL1	0.341751022227601	0.00235046665302687
NDNL2	0.524933615225892	9.09049884397302e-05
NDOR1	NA	NA
NDRG1	0.811902661598295	3.31126958575575e-19
NDRG2	0.899953790371123	9.28571730671848e-29
NDRG3	0.38383719468585	0.000568795964915737
NDRG4	NA	NA
NDST1	NA	NA
NDUFA1	NA	NA
NDUFA10	0.599762630208814	0.0392609717445069
NDUFA11	NA	NA
NDUFA12	NA	NA
NDUFA13	NA	NA
NDUFA2	0.357607260947604	0.486455044865447
NDUFA3	NA	NA
NDUFA4	0.265984262711965	0.198745800686112
NDUFA4L2	NA	NA
NDUFA5	0.565507984679298	0.00935985926188632
NDUFA6	0.612935117115595	0.00242171659962299
NDUFA7	-0.0425815999828028	0.808100480787146
NDUFA8	NA	NA
NDUFA9	0.22497924448427	0.369417067466357
NDUFAB1	0.54623025930156	2.76886122806258e-07
NDUFAF1	NA	NA
NDUFAF2	0.43478360749704	9.70470468908006e-05
NDUFAF3	NA	NA
NDUFAF4	NA	NA
NDUFAF5	NA	NA
NDUFAF6	NA	NA
NDUFAF7	NA	NA
NDUFB1	NA	NA
NDUFB10	NA	NA
NDUFB11	NA	NA
NDUFB2	NA	NA
NDUFB3	NA	NA
NDUFB4	NA	NA
NDUFB5	NA	NA
NDUFB6	NA	NA
NDUFB7	-0.0321552624812997	0.86604733500929
NDUFB8	NA	NA
NDUFB9	NA	NA
NDUFC1	NA	NA
NDUFC2	NA	NA
NDUFS1	0.439882603590641	0.00571873616167866
NDUFS2	0.285176445173916	0.198293190181871
NDUFS3	0.0273300314595806	0.87061605204351
NDUFS4	0.762740911297658	9.29940650269258e-06
NDUFS5	0.567180659405167	0.00251451436864376
NDUFS6	-0.0445888536379031	0.896428245813912
NDUFS7	NA	NA
NDUFS8	0.126446847954645	0.595268857733294
NDUFV1	0.30878167583528	0.0711019363937685
NDUFV2	0.321157951899316	0.167376208220586
NDUFV3	0.470275848111247	1.59186200351818e-05
NEB	NA	NA
NEBL	0.564921263199928	1.57835405095925e-07
NECAP1	0.61736330472542	2.23086378796006e-09
NECAP2	NA	NA
NEDD1	0.486367985279572	7.30378380640387e-06
NEDD4	0.41414380893707	0.000180928308768319
NEDD4L	0.860850893641197	1.0490211987525e-23
NEDD8	-0.0109519882606261	0.947967628874916
NEDD9	0.474990869070179	8.37204569555904e-05
NEFH	0.828986139767949	8.38076519016662e-09
NEFL	NA	NA
NEFM	0.357658458124127	0.00997417140376504
NEGR1	NA	NA
NEIL1	NA	NA
NEIL2	NA	NA
NEK1	0.660845325074227	6.13937441481237e-11
NEK11	0.244488875267435	0.59723574572006
NEK3	0.621664582109281	1.44791561306441e-06
NEK4	0.361646187979213	0.00166819646662263
NEK5	NA	NA
NEK6	0.323835279030854	0.00406574028923285
NEK7	NA	NA
NEK9	0.705607633087726	7.74628843983072e-13
NELFA	0.285464268162539	0.0118503890135804
NELFB	0.603615133303921	6.21581068681714e-09
NELFCD	NA	NA
NELFE	0.154941079990102	0.178462015135138
NELL2	NA	NA
NEMF	0.486213023491195	7.36017689842838e-06
NENF	0.826612839236841	0.00318934225414377
NEO1	0.345321416699031	0.00641756069517965
NES	0.918189231277026	6.88347799993215e-32
NEU1	NA	NA
NEURL4	0.312457920204967	0.00798126861318462
NEXN	0.907670150270074	5.28492647026617e-30
NF1	0.778362445258459	8.04579535885452e-17
NF2	0.305744166377845	0.00684911811785533
NFAM1	0.827681000744928	0.172318999255072
NFASC	NA	NA
NFAT5	0.514230586640181	3.82843257467356e-06
NFATC1	0.583097065629769	2.62855665692994e-08
NFATC2	0.814136975708486	2.2095561065069e-19
NFATC2IP	0.770938727503249	2.38776764602582e-16
NFATC3	0.161491014786722	0.16057858084768
NFATC4	0.596831272200428	1.01253782420732e-08
NFIA	0.782311217036714	4.43414687541493e-17
NFIB	0.925810136457896	2.02502843286065e-33
NFIC	0.744259138196999	8.7040798449025e-15
NFIL3	0.360634765143808	0.050254014269335
NFIX	0.836463694573482	2.80540431163265e-21
NFKB1	0.848054398702744	2.2257199109929e-22
NFKB2	0.551996261184935	1.9517932709608e-07
NFKBIA	0.31048572226784	0.107821840087355
NFKBIB	0.401774096106876	0.173565355410619
NFKBIE	0.501913114085289	7.06416924873226e-06
NFKBIL1	0.221768273363709	0.100453943793694
NFRKB	0.247711582181894	0.0298495213421394
NFS1	-0.164718021662013	0.57362274053056
NFU1	0.813968760839865	0.186031239160135
NFX1	0.719956085208741	1.59750122316499e-13
NFXL1	0.491213448083411	5.03768316172327e-05
NFYA	0.667033612319953	3.5072233632802e-11
NFYB	NA	NA
NFYC	NA	NA
NGDN	0.626940815460771	4.98977014954034e-08
NGFR	0.642354721134557	0.00017201775458543
NGLY1	0.280773105677633	0.244268316233575
NGRN	0.296095373964625	0.0121707807655278
NHEJ1	0.368248748597374	0.00445319786424865
NHLRC2	0.247259199682629	0.0507353404259621
NHLRC3	NA	NA
NHP2	0.465442189248715	0.025212786853618
NHP2L1	0.521833027625835	4.2607620760338e-06
NHS	0.550220041338732	9.01776795694327e-05
NHSL1	0.643321202668289	2.79811463062528e-10
NHSL2	0.535637590411598	5.17605948100963e-07
NID1	0.700181033900508	4.93225724774413e-07
NID2	0.719345063786333	5.20954764753826e-13
NIF3L1	0.475222808123951	0.0219251118983637
MKI67IP	0.554034784503851	1.7220891070286e-07
NIN	0.075176033992375	0.515822903248521
NINJ1	NA	NA
NINJ2	NA	NA
NIP7	0.936312684350406	0.0191082252406942
NIPAL3	NA	NA
NIPBL	0.82467747806282	3.03707912884512e-20
NIPSNAP1	0.243424034641584	0.0471464115430319
NIPSNAP3A	NA	NA
NISCH	0.232254255370437	0.0605811142002267
NIT1	0.0827584047019746	0.631333436223768
NIT2	0.689549583410087	1.78096919164199e-05
NKAP	0.502762629076933	3.1679903311829e-06
NKIRAS1	NA	NA
NKIRAS2	NA	NA
NKRF	0.269903691303263	0.0249077056855972
NKTR	0.443722508767768	5.30052885395691e-05
NLE1	NA	NA
NLN	0.720067577918714	6.98712893751743e-13
NLRC4	NA	NA
NLRC5	NA	NA
NLRP1	NA	NA
NLRP2	0.803587983727975	5.16234812368586e-11
NLRX1	NA	NA
NMD3	0.279344999555292	0.0159394277783765
NME1	NA	NA
NME2	0.760553147607305	1.02328682044343e-15
NME3	0.574071908839092	8.60414883349885e-06
NME4	NA	NA
NME6	NA	NA
NME7	NA	NA
NMI	0.189242585454349	0.147574346755692
NMNAT1	0.776208769761993	4.68851158323098e-15
NMNAT3	NA	NA
NMRAL1	NA	NA
NMRK1	0.562172500699383	1.98651403016731e-06
NMT1	0.557916808780158	4.30923208859825e-07
NMT2	0.591903642216913	5.43792149946582e-08
NNMT	0.452712407976133	0.00139769194879036
NNT	NA	NA
NOA1	NA	NA
NOB1	0.154986170599414	0.190441508332741
NOC2L	0.610773065279405	3.66822676391946e-09
NOC3L	0.455482750349972	0.1177922265199
NOC4L	0.542439118226205	0.0684359608786257
NOL10	0.291839775646984	0.093986379851462
NOL11	NA	NA
NOL12	-0.0483444388387313	0.844190254253608
NOL3	0.72447502618106	9.52009221846923e-14
NOL4L	0.674462668094282	1.75931489977042e-11
NOL6	0.521995001451061	0.0001417168745927
NOL7	0.377300779836633	0.0254578679111678
NOL8	0.564065449829006	9.18605402478634e-08
NOL9	0.23331656044571	0.0411381740692028
NOLC1	0.852051124217084	8.84231847200653e-23
NOM1	0.637860674952018	6.52203690975419e-05
NOMO1	NA	NA
NOMO2	-0.0168540705550453	0.893991924470569
NONO	0.537767103173526	4.57217163220986e-07
NOP10	0.589228434282705	2.05917708136488e-05
NOP14	0.5159876738927	1.08636083531849e-05
NOP16	0.0506838896997304	0.896968406119626
NOP2	0.853658582943965	6.05326578016092e-23
NOP56	0.601742022366347	7.12039928495363e-09
NOP58	0.768254711442531	3.50318421169029e-16
NOP9	NA	NA
NOS1AP	0.85058521415052	1.24441061981455e-22
NOS3	0.275000348076578	0.0266203308206034
NOSIP	0.103257392474798	0.381315629527459
NOSTRIN	0.765427179699965	1.87415617946657e-14
NOTCH1	NA	NA
NOTCH2	0.21702729949576	0.0579703652180305
NOTCH3	0.534167484152499	6.51763428612357e-06
NOV	NA	NA
NOVA1	0.828279593236128	5.03308405926545e-19
NOVA2	NA	NA
NOXA1	NA	NA
NPAT	0.201521928973008	0.0943458427821442
NPC1	NA	NA
NPC2	0.622573725719933	2.31595989611377e-05
NPDC1	0.541862280002339	1.06004109503728e-06
NPEPL1	0.919935383809026	6.05831484552884e-05
NPEPPS	0.718772786663844	1.82634758816276e-13
NPHP1	NA	NA
NPHP4	-0.297353442481822	0.131992393948966
NPL	0.827243570536716	9.59304636940756e-09
NPLOC4	0.507127868824899	0.00259476953477371
NPM1	0.714599097280597	2.91287107824216e-13
NPM3	0.588834507116592	0.000492586753373112
NPNT	NA	NA
NPRL2	NA	NA
NPRL3	0.0368406799736608	0.925033616367624
NPTN	0.142666935087088	0.62658199954102
NPTX1	NA	NA
NPY1R	0.851400652972549	3.37664054930114e-14
NQO1	0.709446715970258	1.08620178685811e-10
NQO2	NA	NA
NR1H2	NA	NA
NR2C1	NA	NA
NR2C2	0.368202473608727	0.000985335652037713
NR2C2AP	NA	NA
NR2F2	NA	NA
NR2F6	0.638971373833495	8.99948830739846e-10
NR3C1	0.643401582707434	6.31774081837477e-10
NRAS	0.607086125220599	0.0829708721226229
NRBF2	0.644741284187662	5.36941745596679e-06
NRBP1	0.535968802241448	5.07742902208091e-07
NRBP2	0.565688372223078	8.28166537988397e-08
NRCAM	NA	NA
NRD1	0.437288034161693	6.99086681310492e-05
NRDE2	NA	NA
NRF1	0.217910779377085	0.0621663537410286
NRGN	NA	NA
NRIP1	0.438972543142239	0.000450393674585207
NRIP2	0.824197106360167	1.053503704185e-19
NRIP3	0.910222632238277	9.99730425843263e-05
NRP1	0.351477918381736	0.00633965369033068
NRP2	0.378611594428854	0.20206211876037
NSA2	-0.521094927337885	0.289106647293137
NSD1	0.168387307764351	0.219106339307645
NSDHL	-0.224221852393445	0.628845256116993
NSF	0.557531324205889	1.38655148776576e-07
NSFL1C	0.780777373171714	5.59700360103448e-17
